0.75,7.5,20,71.39228758170097
0.75,7.5,17,37.6429738562112
0.75,7.5,18,60.374691358026766
0.75,7.5,19,95.13888888888899
0.75,10,4,47.2784722222233
0.75,10,4,46.00902777777907
0.75,10,3,66.60833333333444
0.75,10,3,63.4157407407416
0.75,10,4,42.40555555555693
0.75,10,4,52.11527777778339
0.75,10,3,88.86574074074099
0.75,10,2,85.84583333333393
0.75,10,4,63.936111111112595
0.75,10,3,65.99537037037113
1.0,0,0,0
1.0,0,0,0
1.0,0,0,0
1.0,0,0,0
1.0,0,0,0
1.0,0,0,0
1.0,0,0,0
1.0,0,0,0
1.0,0,0,0
1.0,0,0,0
1.0,2.5,0,0
1.0,2.5,0,0
1.0,2.5,0,0
1.0,2.5,0,0
1.0,2.5,0,0
1.0,2.5,0,0
1.0,2.5,0,0
1.0,2.5,0,0
1.0,2.5,0,0
1.0,2.5,0,0
1.0,5,0,0
1.0,5,0,0
1.0,5,0,0
1.0,5,0,0
1.0,5,0,0
1.0,5,0,0
1.0,5,0,0
1.0,5,0,0
1.0,5,0,0
1.0,5,0,0
1.0,7.5,0,0
1.0,7.5,0,0
1.0,7.5,0,0
1.0,7.5,0,0
1.0,7.5,0,0
1.0,7.5,0,0
1.0,7.5,0,0
1.0,7.5,0,0
1.0,7.5,0,0
1.0,7.5,0,0
1.0,10,0,0
1.0,10,0,0
1.0,10,0,0
1.0,10,0,0
1.0,10,0,0
1.0,10,0,0
1.0,10,0,0
1.0,10,0,0
1.0,10,0,0
1.0,10,0,0
