0.5,0.0,42,60.56261890059214
0.5,0.0,37,60.995637945638954
0.5,0.0,32,84.65469926485598
0.5,0.0,40,66.53946632071712
0.5,0.0,33,84.66700830034208
0.5,0.0,35,82.1834815977677
0.5,0.0,33,75.0845244368248
0.5,0.0,35,69.16734511105832
0.5,0.0,31,83.95804843304879
0.5,0.0,29,58.06269771097439
0.5,0.0,31,85.76201931282623
0.5,0.0,39,77.71502180565045
0.5,0.0,34,76.76174166247702
0.5,0.0,32,84.79225395553564
0.5,0.0,29,86.18965517241604
0.5,0.0,32,78.23289707977294
0.5,0.0,43,71.04966043861515
0.5,0.0,37,70.3471564971577
0.5,0.0,39,54.53736648350115
0.5,0.0,33,76.46369218265859
0.5,0.1,34,79.9106544327138
0.5,0.1,33,83.13829164662543
0.5,0.1,36,81.56727443677636
0.5,0.1,35,42.591143671144984
0.5,0.1,35,75.30835455549797
0.5,0.1,32,64.34949156746109
0.5,0.1,44,68.43128539260425
0.5,0.1,37,77.5344316844324
0.5,0.1,36,56.221075837743456
0.5,0.1,38,70.42592672921721
0.5,0.1,34,78.27187926452729
0.5,0.1,38,78.45573616660354
0.5,0.1,29,50.94176245210921
0.5,0.1,32,86.10495713776993
0.5,0.1,40,65.03347629222728
0.5,0.1,36,83.64263945221843
0.5,0.1,38,74.3673346071493
0.5,0.1,30,85.20765092931802
0.5,0.1,31,78.38399306786471
0.5,0.1,37,73.55554565554633
0.5,0.2,34,76.96589132671635
0.5,0.2,38,66.63088784996745
0.5,0.2,30,82.44807692307732
0.5,0.2,38,66.5929289034564
0.5,0.2,31,78.9465460877036
0.5,0.2,44,67.73168018922458
0.5,0.2,38,57.07727170490398
0.5,0.2,43,66.47989110372895
0.5,0.2,35,70.67731292517074
0.5,0.2,28,66.26479700854878
0.5,0.2,32,87.07292303701287
0.5,0.2,34,69.35436747348639
0.5,0.2,40,71.05644179894279
0.5,0.2,45,70.97859501759314
0.5,0.2,40,67.14901533093428
0.5,0.2,34,81.33477369580399
0.5,0.2,46,61.10260878413141
0.5,0.2,40,80.23027128841836
0.5,0.2,35,69.99497150997217
0.5,0.2,32,80.55135105057016
0.5,0.3,33,73.62688016538692
0.5,0.3,42,66.11909243754556
0.5,0.3,41,68.06038627214045
0.5,0.3,34,78.53752573679101
0.5,0.3,31,89.95343089119532
0.5,0.3,38,72.77709779717539
0.5,0.3,40,69.82142068579657
0.5,0.3,36,68.80388374485676
0.5,0.3,38,75.70468735424247
0.5,0.3,36,82.54939127728147
0.5,0.3,46,66.67242318248766
0.5,0.3,33,75.84630862964265
0.5,0.3,33,77.75194034360729
0.5,0.3,32,78.49611855158885
0.5,0.3,39,72.65087688615604
0.5,0.3,48,54.56015995964018
0.5,0.3,32,90.1792394815836
0.5,0.3,35,68.8267439967446
0.5,0.3,32,81.95833683099389
0.5,0.3,31,89.13116671261882
0.5,0.4,33,72.90288600288629
0.5,0.4,42,71.66086630938915
0.5,0.4,32,84.09206857956897
0.5,0.4,31,83.35895827589422
0.5,0.4,31,79.86046057823101
0.5,0.4,38,66.42786589735105
0.5,0.4,34,82.49815682683378
0.5,0.4,33,77.707464449132
0.5,0.4,35,68.82049875367973
0.5,0.4,33,68.26505193401835
0.5,0.4,32,86.21179315476236
0.5,0.4,32,85.05129985755053
0.5,0.4,32,88.03936052473259
0.5,0.4,36,60.58953556731443
0.5,0.4,36,70.94050558495084
0.5,0.4,31,74.14591489752836
0.5,0.4,31,71.01602334344321
0.5,0.4,30,85.49956552706597
0.5,0.4,38,61.71652274844293
0.5,0.4,34,76.41993015154837
0.5,0.5,34,72.37370537958866
0.5,0.5,33,88.77994352390928
0.5,0.5,39,67.2581306158237
0.5,0.5,32,83.33652733262149
0.5,0.5,32,81.20039961036753
